order_id,customer_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_staff
1506,"Abby Gamble",Amityville,NY,2018-04-08,2,9999.98,"Trek Domane SL 7 Women's - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
1506,"Abby Gamble",Amityville,NY,2018-04-08,2,14999.98,"Trek Domane SLR 8 Disc - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
152,"Parker Prince","Port Jefferson Station",NY,2016-03-29,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
152,"Parker Prince","Port Jefferson Station",NY,2016-03-29,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
152,"Parker Prince","Port Jefferson Station",NY,2016-03-29,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,899.98,"Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,1919.98,"Trek CrossRip 1 - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,699.98,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,1,1799.99,"Trek Procaliber 6 - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
407,"Keri Bridges",Richardson,TX,2016-09-01,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
407,"Keri Bridges",Richardson,TX,2016-09-01,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
435,"Keri Bridges",Richardson,TX,2016-09-14,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Rowlett Bikes","Layla Terrell"
435,"Keri Bridges",Richardson,TX,2016-09-14,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Rowlett Bikes","Layla Terrell"
435,"Keri Bridges",Richardson,TX,2016-09-14,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
1563,"Keri Bridges",Richardson,TX,2018-04-20,1,3499.99,"Trek XM700+ Lowstep - 2018","Electric Bikes","Rowlett Bikes","Layla Terrell"
801,"Chi Goff","Palos Verdes Peninsula",CA,2017-03-28,1,339.99,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,299.99,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,1599.99,"Trek Stache 5 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1522,"Chi Goff","Palos Verdes Peninsula",CA,2018-04-12,1,1469.99,"Trek Ticket S Frame - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
707,"Ashanti Parks",Baldwin,NY,2017-02-09,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
707,"Ashanti Parks",Baldwin,NY,2017-02-09,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
707,"Ashanti Parks",Baldwin,NY,2017-02-09,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
707,"Ashanti Parks",Baldwin,NY,2017-02-09,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,2,2819.98,"Haro SR 1.3 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,1,1469.99,"Trek Ticket S Frame - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,2,1799.98,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
34,"Sarai Mckee",Buffalo,NY,2016-01-22,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
34,"Sarai Mckee",Buffalo,NY,2016-01-22,2,3098.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
34,"Sarai Mckee",Buffalo,NY,2016-01-22,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1571,"Sarai Mckee",Buffalo,NY,2018-04-22,2,1399.98,"Electra Townie Commute 8D Ladies' - 2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1571,"Sarai Mckee",Buffalo,NY,2018-04-22,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
679,"Zina Bonner","San Lorenzo",CA,2017-01-29,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
679,"Zina Bonner","San Lorenzo",CA,2017-01-29,2,299.98,"Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1498,"Zina Bonner","San Lorenzo",CA,2018-04-06,1,3199.99,"Trek Domane ALR Disc Frameset - 2018","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1498,"Zina Bonner","San Lorenzo",CA,2018-04-06,2,1599.98,"Electra Townie Balloon 3i EQ Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,2,10599.98,"Trek Remedy 9.8 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
961,"Lizzie Joyner",Coachella,CA,2017-06-19,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,599.98,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,1,449.99,"Electra Townie Original 1 - 2018","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1491,"Lizzie Joyner",Coachella,CA,2018-04-04,2,5999.98,"Trek Remedy 7 27.5 - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
327,"Tiesha Daniel",Scarsdale,NY,2016-07-21,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
327,"Tiesha Daniel",Scarsdale,NY,2016-07-21,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
327,"Tiesha Daniel",Scarsdale,NY,2016-07-21,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1502,"Tiesha Daniel",Scarsdale,NY,2018-04-06,2,898.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1502,"Tiesha Daniel",Scarsdale,NY,2018-04-06,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1502,"Tiesha Daniel",Scarsdale,NY,2018-04-06,1,159.99,"Trek Kickster - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1502,"Tiesha Daniel",Scarsdale,NY,2018-04-06,1,899.99,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
129,"Armand Whitehead",Lindenhurst,NY,2016-03-19,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
129,"Armand Whitehead",Lindenhurst,NY,2016-03-19,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
1486,"Armand Whitehead",Lindenhurst,NY,2018-04-02,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Baldwin Bikes","Venita Daniel"
1486,"Armand Whitehead",Lindenhurst,NY,2018-04-02,1,489.99,"Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
1486,"Armand Whitehead",Lindenhurst,NY,2018-04-02,1,489.99,"Trek Marlin 5 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1486,"Armand Whitehead",Lindenhurst,NY,2018-04-02,1,199.99,"Trek Precaliber 12 Boy's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
1283,"Teofila Fischer","Huntington Station",NY,2017-12-04,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Venita Daniel"
1283,"Teofila Fischer","Huntington Station",NY,2017-12-04,1,1099.99,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1283,"Teofila Fischer","Huntington Station",NY,2017-12-04,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1283,"Teofila Fischer","Huntington Station",NY,2017-12-04,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1283,"Teofila Fischer","Huntington Station",NY,2017-12-04,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
1507,"Teofila Fischer","Huntington Station",NY,2018-04-08,2,2999.98,"Haro Subvert HT3 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1507,"Teofila Fischer","Huntington Station",NY,2018-04-08,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
1507,"Teofila Fischer","Huntington Station",NY,2018-04-08,1,1199.99,"Electra Amsterdam Royal 8i Ladies - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1507,"Teofila Fischer","Huntington Station",NY,2018-04-08,1,319.99,"Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1507,"Teofila Fischer","Huntington Station",NY,2018-04-08,2,639.98,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
128,"Lissa Vargas",Oswego,NY,2016-03-18,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
128,"Lissa Vargas",Oswego,NY,2016-03-18,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
128,"Lissa Vargas",Oswego,NY,2016-03-18,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
128,"Lissa Vargas",Oswego,NY,2016-03-18,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1495,"Lissa Vargas",Oswego,NY,2018-04-05,2,739.98,"Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
1495,"Lissa Vargas",Oswego,NY,2018-04-05,2,1499.98,"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1495,"Lissa Vargas",Oswego,NY,2018-04-05,1,2599.00,"Heller Shagamaw GX1 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
747,"Yan Mcgowan",Duarte,CA,2017-03-03,1,470.99,"Sun Bicycles Drifter 7 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
747,"Yan Mcgowan",Duarte,CA,2017-03-03,1,149.99,"Trek Girl's Kickster - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
747,"Yan Mcgowan",Duarte,CA,2017-03-03,2,939.98,"Surly Wednesday Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
747,"Yan Mcgowan",Duarte,CA,2017-03-03,1,1099.99,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1514,"Yan Mcgowan",Duarte,CA,2018-04-10,2,1799.98,"Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
418,"Titus Bullock",Hollis,NY,2016-09-04,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
418,"Titus Bullock",Hollis,NY,2016-09-04,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1562,"Titus Bullock",Hollis,NY,2018-04-20,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
1562,"Titus Bullock",Hollis,NY,2018-04-20,1,250.99,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1562,"Titus Bullock",Hollis,NY,2018-04-20,2,6399.98,"Trek Fuel EX 8 29 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1229,"Arvilla Osborn",Upland,CA,2017-11-05,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1229,"Arvilla Osborn",Upland,CA,2017-11-05,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1567,"Arvilla Osborn",Upland,CA,2018-04-21,1,319.99,"Trek Precaliber 24 7-speed Girl's - 2018","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
561,"Marjorie Logan","Franklin Square",NY,2016-11-19,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
561,"Marjorie Logan","Franklin Square",NY,2016-11-19,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
561,"Marjorie Logan","Franklin Square",NY,2016-11-19,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
561,"Marjorie Logan","Franklin Square",NY,2016-11-19,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1600,"Marjorie Logan","Franklin Square",NY,2018-04-29,1,4999.99,"Trek Domane SLR 6 - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1600,"Marjorie Logan","Franklin Square",NY,2018-04-29,1,319.99,"Electra Treasure 1 20" - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1600,"Marjorie Logan","Franklin Square",NY,2018-04-29,1,832.99,"Surly Troll Frameset - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
12,"Marvin Mullins","San Diego",CA,2016-01-06,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
12,"Marvin Mullins","San Diego",CA,2016-01-06,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,2,5599.98,"Trek Conduit+ - 2018","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1508,"Tena Cruz",Farmingdale,NY,2018-04-08,1,379.99,"Haro Flightline One ST - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1508,"Tena Cruz",Farmingdale,NY,2018-04-08,1,416.99,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1508,"Tena Cruz",Farmingdale,NY,2018-04-08,2,1751.98,"Surly Steamroller - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1508,"Tena Cruz",Farmingdale,NY,2018-04-08,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
934,"Corrina Sawyer",Troy,NY,2017-06-09,2,1665.98,"Sun Bicycles Spider 3i - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
934,"Corrina Sawyer",Troy,NY,2017-06-09,1,1499.99,"Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
934,"Corrina Sawyer",Troy,NY,2017-06-09,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
934,"Corrina Sawyer",Troy,NY,2017-06-09,1,4999.99,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Venita Daniel"
934,"Corrina Sawyer",Troy,NY,2017-06-09,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
1578,"Corrina Sawyer",Troy,NY,2018-04-23,1,899.99,"Electra Townie Commute 27D Ladies - 2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1578,"Corrina Sawyer",Troy,NY,2018-04-23,2,1499.98,"Electra Townie Commute 8D - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
6,"Sharyn Hopkins",Baldwinsville,NY,2016-01-04,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
6,"Sharyn Hopkins",Baldwinsville,NY,2016-01-04,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
6,"Sharyn Hopkins",Baldwinsville,NY,2016-01-04,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
6,"Sharyn Hopkins",Baldwinsville,NY,2016-01-04,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
6,"Sharyn Hopkins",Baldwinsville,NY,2016-01-04,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
1482,"Sharyn Hopkins",Baldwinsville,NY,2018-04-01,1,1499.99,"Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
1482,"Sharyn Hopkins",Baldwinsville,NY,2018-04-01,1,489.99,"Trek Marlin 5 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1482,"Sharyn Hopkins",Baldwinsville,NY,2018-04-01,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
1482,"Sharyn Hopkins",Baldwinsville,NY,2018-04-01,1,4999.99,"Sun Bicycles Spider 3i - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
804,"Letitia Franco","Saratoga Springs",NY,2017-03-29,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
804,"Letitia Franco","Saratoga Springs",NY,2017-03-29,1,749.99,"Surly Ogre Frameset - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
804,"Letitia Franco","Saratoga Springs",NY,2017-03-29,2,11999.98,"Trek Silque SLR 7 Women's - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
604,"Floretta Higgins",Bayside,NY,2016-12-10,2,3098.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
604,"Floretta Higgins",Bayside,NY,2016-12-10,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
867,"Louanne Martin","Yuba City",CA,2017-05-01,1,339.99,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1517,"Louanne Martin","Yuba City",CA,2018-04-11,2,5199.98,"Electra Townie Go! 8i - 2017/2018","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
190,"Violet Valenzuela",Plattsburgh,NY,2016-04-23,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
190,"Violet Valenzuela",Plattsburgh,NY,2016-04-23,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
190,"Violet Valenzuela",Plattsburgh,NY,2016-04-23,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
169,"Carie Kidd",Monroe,NY,2016-04-10,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
169,"Carie Kidd",Monroe,NY,2016-04-10,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
169,"Carie Kidd",Monroe,NY,2016-04-10,1,1549.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
169,"Carie Kidd",Monroe,NY,2016-04-10,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
169,"Carie Kidd",Monroe,NY,2016-04-10,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1405,"Kellie Franco",Commack,NY,2018-02-25,2,5999.98,"Trek Emonda SL 6 Disc - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer"
448,"Nichelle Howell",Scarsdale,NY,2016-09-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
448,"Nichelle Howell",Scarsdale,NY,2016-09-21,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
588,"Marisol Goodman",Canandaigua,NY,2016-12-06,2,3098.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
588,"Marisol Goodman",Canandaigua,NY,2016-12-06,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
401,"Sylvie Wilkerson",Syosset,NY,2016-08-30,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
401,"Sylvie Wilkerson",Syosset,NY,2016-08-30,2,3098.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
554,"Katharina Bates",Campbell,CA,2016-11-13,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
554,"Katharina Bates",Campbell,CA,2016-11-13,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
554,"Katharina Bates",Campbell,CA,2016-11-13,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1579,"Katharina Bates",Campbell,CA,2018-04-24,1,3499.99,"Trek Domane SL 6 - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland"
1579,"Katharina Bates",Campbell,CA,2018-04-24,1,279.99,"Electra Starship 1 16" - 2018","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1579,"Katharina Bates",Campbell,CA,2018-04-24,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
207,"Marget Hodge",Woodhaven,NY,2016-05-05,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
207,"Marget Hodge",Woodhaven,NY,2016-05-05,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
207,"Marget Hodge",Woodhaven,NY,2016-05-05,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
207,"Marget Hodge",Woodhaven,NY,2016-05-05,2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1066,"Raul Melendez",Elmhurst,NY,2017-08-17,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1066,"Raul Melendez",Elmhurst,NY,2017-08-17,1,1409.99,"Haro SR 1.3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1066,"Raul Melendez",Elmhurst,NY,2017-08-17,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
258,"Cecil Hopper","Central Islip",NY,2016-06-06,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
258,"Cecil Hopper","Central Islip",NY,2016-06-06,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
258,"Cecil Hopper","Central Islip",NY,2016-06-06,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
258,"Cecil Hopper","Central Islip",NY,2016-06-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1297,"Shae Hickman","Floral Park",NY,2017-12-14,2,963.98,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1297,"Shae Hickman","Floral Park",NY,2017-12-14,1,5299.99,"Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1297,"Shae Hickman","Floral Park",NY,2017-12-14,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1411,"Monica Sears","San Jose",CA,2018-03-01,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Mireya Copeland"
1411,"Monica Sears","San Jose",CA,2018-03-01,2,1499.98,"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
